caldt,spindx,sprtrn,vwretd,vwretx
1934-01-18,,,-0.002228,-0.00233
1934-01-19,,,0.028497,0.028497
1934-01-20,,,0.001694,0.001694
1934-01-22,,,-0.004336,-0.004336
1934-01-23,,,0.012956,0.012794
1934-01-24,,,0.007113,0.006956
1934-01-25,,,-0.001223,-0.001223
1934-01-26,,,-0.008045,-0.008045
1934-01-27,,,-0.001882,-0.001882
1934-01-29,,,0.016202,0.016202
1934-01-30,,,0.01391,0.0138
1934-01-31,,,-0.013669,-0.013799
1934-02-01,,,0.02637,0.0258
1934-02-02,,,-0.000854,-0.000854
1934-02-03,,,0.01215,0.01215
1934-02-05,,,0.019318,0.019318
1934-02-06,,,0.000315,0.000315
1934-02-07,,,-0.031437,-0.031437
1934-02-08,,,0.005883,0.005224
1934-02-09,,,-0.027686,-0.027686
1934-02-10,,,-0.003205,-0.003205
1934-02-13,,,0.007146,0.007146
1934-02-14,,,0.007603,0.006314
1934-02-15,,,0.020365,0.019949
1934-02-16,,,0.002039,0.002039
1934-02-17,,,0.004152,0.004152
1934-02-19,,,-0.01933,-0.01933
1934-02-20,,,0.003378,0.003355
1934-02-21,,,0.002971,0.002971
1934-02-23,,,-0.026953,-0.026953
1934-02-24,,,-0.018146,-0.018146
1934-02-26,,,-0.022143,-0.022143
1934-02-27,,,0.01151,0.010687
1934-02-28,,,-0.004143,-0.004833
1934-03-01,,,-0.002842,-0.003002
1934-03-02,,,0.033343,0.033151
1934-03-03,,,-0.000542,-0.000542
1934-03-05,,,-0.004452,-0.004452
1934-03-06,,,-0.01145,-0.01145
1934-03-07,,,-0.025759,-0.026306
1934-03-08,,,0.019471,0.01925
1934-03-09,,,-0.005761,-0.005761
1934-03-10,,,0.002431,0.002431
1934-03-12,,,0.018533,0.018533
1934-03-13,,,0.000987,0.000707
1934-03-14,,,0.001382,0.001382
1934-03-15,,,-0.015964,-0.016715
1934-03-16,,,0.002637,0.002637
1934-03-17,,,-0.011656,-0.011656
1934-03-19,,,-0.023401,-0.023619
1934-03-20,,,0.020221,0.020221
1934-03-21,,,-0.019129,-0.019339
1934-03-22,,,0.018895,0.018895
1934-03-23,,,-0.00989,-0.00989
1934-03-24,,,0.016903,0.016903
1934-03-26,,,-0.000373,-0.000373
1934-03-27,,,-0.026823,-0.026823
1934-03-28,,,0.00251,0.002215
1934-03-29,,,0.016857,0.016857
1934-03-31,,,0.012393,0.012393
1934-04-02,,,0.000354,0.000354
1934-04-03,,,0.008399,0.008399
1934-04-04,,,0.001876,0.001876
1934-04-05,,,0.002942,0.002942
1934-04-06,,,0.0049,0.0049
1934-04-07,,,-0.002246,-0.002246
1934-04-09,,,-0.004587,-0.004615
1934-04-10,,,0.014862,0.014647
1934-04-11,,,-0.000368,-0.000391
1934-04-12,,,-0.002958,-0.002958
1934-04-13,,,-0.004066,-0.004129
1934-04-14,,,-0.000174,-0.000174
1934-04-16,,,-0.014956,-0.014956
1934-04-17,,,0.010199,0.010199
1934-04-18,,,0.012233,0.012233
1934-04-19,,,0.002182,0.002083
1934-04-20,,,0.010983,0.010614
1934-04-21,,,-0.002748,-0.002748
1934-04-23,,,-0.004888,-0.005201
1934-04-24,,,-0.007465,-0.007465
1934-04-25,,,-0.004781,-0.004781
1934-04-26,,,-0.013781,-0.013781
1934-04-27,,,0.001188,0.001006
1934-04-28,,,-0.008595,-0.008595
1934-04-30,,,-0.023382,-0.023519
1934-05-01,,,-0.000108,-0.000108
1934-05-02,,,-0.020105,-0.020105
1934-05-03,,,0.003693,0.003659
1934-05-04,,,0.002646,0.002571
1934-05-05,,,-0.01589,-0.01589
1934-05-07,,,-0.034848,-0.034848
1934-05-08,,,0.024412,0.024412
1934-05-09,,,-0.016444,-0.016711
1934-05-10,,,-0.023909,-0.024314
1934-05-11,,,-0.01019,-0.01019
1934-05-12,,,-0.014003,-0.014003
1934-05-14,,,0.003136,0.002893
1934-05-15,,,0.021233,0.020763
1934-05-16,,,-0.006842,-0.007617
1934-05-17,,,0.042849,0.042806
1934-05-18,,,-0.01217,-0.01217
1934-05-19,,,-0.001302,-0.001302
1934-05-21,,,0.004734,0.004734
1934-05-22,,,-0.022863,-0.022863
1934-05-23,,,-0.009167,-0.009167
1934-05-24,,,0.00335,0.00335
1934-05-25,,,0.010459,0.010459
1934-05-26,,,0.006643,0.006643
1934-05-28,,,0.007707,0.007707
1934-05-29,,,-0.003449,-0.004047
1934-05-31,,,-0.017749,-0.018883
1934-06-01,,,-0.024086,-0.024316
1934-06-02,,,-0.002798,-0.002798
1934-06-04,,,0.016153,0.015891
1934-06-05,,,0.02317,0.02317
1934-06-06,,,0.002877,0.002877
1934-06-07,,,-0.003643,-0.00404
1934-06-08,,,0.047194,0.047115
1934-06-09,,,0.005365,0.005365
1934-06-11,,,-0.013662,-0.013662
1934-06-12,,,0.011699,0.011699
1934-06-13,,,-8e-05,-8e-05
1934-06-14,,,-0.015514,-0.015864
1934-06-15,,,0.019685,0.019143
1934-06-16,,,0.014428,0.014428
1934-06-18,,,-0.000429,-0.000429
1934-06-19,,,-0.01714,-0.017365
1934-06-20,,,-0.010421,-0.010619
1934-06-21,,,-0.009551,-0.009551
1934-06-22,,,-0.022636,-0.022636
1934-06-23,,,0.00748,0.00748
1934-06-25,,,-0.010198,-0.010198
1934-06-26,,,0.023525,0.023525
1934-06-27,,,-0.003259,-0.003259
1934-06-28,,,0.006188,0.005587
1934-06-29,,,-0.017602,-0.017602
1934-06-30,,,0.000252,0.000252
1934-07-02,,,-0.014168,-0.014168
1934-07-03,,,-0.002746,-0.002746
1934-07-05,,,0.016914,0.016883
1934-07-06,,,0.009084,0.009084
1934-07-07,,,-0.002581,-0.002581
1934-07-09,,,-0.000506,-0.000506
1934-07-10,,,0.007351,0.007116
1934-07-11,,,0.004756,0.004707
1934-07-12,,,-0.008785,-0.008785
1934-07-13,,,0.001309,0.001274
1934-07-14,,,-0.000513,-0.000513
1934-07-16,,,-0.022469,-0.022469
1934-07-17,,,-0.003818,-0.003818
1934-07-18,,,0.017493,0.017493
1934-07-19,,,-0.010819,-0.010902
1934-07-20,,,-0.028139,-0.028139
1934-07-21,,,-0.003606,-0.003606
1934-07-23,,,-0.037278,-0.037465
1934-07-24,,,-0.011223,-0.011414
1934-07-25,,,0.009043,0.009043
1934-07-26,,,-0.079711,-0.079711
1934-07-27,,,0.028438,0.028438
1934-07-28,,,0.015118,0.015118
1934-07-30,,,-0.005855,-0.006386
1934-07-31,,,0.000931,0.000228
1934-08-01,,,0.030239,0.030239
1934-08-02,,,0.005385,0.005346
1934-08-03,,,-0.011486,-0.011571
1934-08-04,,,-0.021389,-0.021389
1934-08-06,,,-0.001127,-0.001127
1934-08-07,,,-0.002855,-0.002855
1934-08-08,,,0.01715,0.01715
1934-08-09,,,0.034595,0.033367
1934-08-10,,,-0.022533,-0.022533
1934-08-11,,,0.001285,0.001285
1934-08-13,,,0.026145,0.026145
1934-08-14,,,-0.008756,-0.009007
1934-08-15,,,-0.002257,-0.005238
1934-08-16,,,0.007971,0.007924
1934-08-17,,,-0.006467,-0.006467
1934-08-18,,,-0.004382,-0.004382
1934-08-20,,,-0.00434,-0.00434
1934-08-21,,,0.025281,0.025281
1934-08-22,,,0.023525,0.023525
1934-08-23,,,-0.005146,-0.005146
1934-08-24,,,0.018914,0.018914
1934-08-25,,,0.002184,0.002184
1934-08-27,,,-0.016687,-0.016687
1934-08-28,,,-0.005453,-0.005453
1934-08-29,,,-0.007857,-0.008022
1934-08-30,,,-0.010886,-0.012255
1934-08-31,,,-0.000772,-0.001327
1934-09-01,,,-0.002342,-0.002342
1934-09-04,,,-0.007202,-0.007473
1934-09-05,,,0.017393,0.017393
1934-09-06,,,-0.019959,-0.02057
1934-09-07,,,-0.011188,-0.011188
1934-09-08,,,-0.003421,-0.003421
1934-09-10,,,-0.022632,-0.022719
1934-09-11,,,0.003067,0.003067
1934-09-12,,,0.003855,0.003855
1934-09-13,,,-0.002694,-0.002975
1934-09-14,,,-0.029894,-0.029894
1934-09-15,,,0.006021,0.006021
1934-09-17,,,-0.007872,-0.008515
1934-09-18,,,0.009454,0.009454
1934-09-19,,,0.02758,0.027211
1934-09-20,,,0.004448,0.004448
1934-09-21,,,0.019096,0.019096
1934-09-22,,,0.002336,0.002336
1934-09-24,,,-0.007032,-0.007032
1934-09-25,,,0.028227,0.028227
1934-09-26,,,-0.006705,-0.006705
1934-09-27,,,0.0111,0.010532
1934-09-28,,,-0.011216,-0.011356
1934-09-29,,,0.00214,0.00214
1934-10-01,,,-0.032153,-0.032153
1934-10-02,,,0.004781,0.004781
1934-10-03,,,-0.002826,-0.002826
1934-10-04,,,-0.00098,-0.001016
1934-10-05,,,0.02125,0.02125
1934-10-06,,,-0.002305,-0.002305
1934-10-08,,,-0.007547,-0.007547
1934-10-09,,,-0.010961,-0.010961
1934-10-10,,,0.028253,0.027933
1934-10-11,,,0.013966,0.013966
1934-10-13,,,-0.011422,-0.011422
1934-10-15,,,-0.009985,-0.010061
1934-10-16,,,0.010014,0.010014
1934-10-17,,,0.001846,0.001846
1934-10-18,,,-0.003853,-0.003943
1934-10-19,,,-0.004811,-0.004811
1934-10-20,,,0.001164,0.001164
1934-10-22,,,-0.002451,-0.002451
1934-10-23,,,-0.004358,-0.004555
1934-10-24,,,0.020369,0.020175
1934-10-25,,,-0.024086,-0.024086
1934-10-26,,,-0.015349,-0.015349
1934-10-27,,,0.000563,0.000563
1934-10-29,,,-0.006298,-0.006298
1934-10-30,,,0.003356,0.003356
1934-10-31,,,0.002816,0.002648
1934-11-01,,,-0.004963,-0.005102
1934-11-02,,,0.011528,0.011528
1934-11-03,,,0.008469,0.008469
1934-11-05,,,0.007909,0.007824
1934-11-07,,,0.018534,0.018534
1934-11-08,,,-0.006331,-0.007513
1934-11-09,,,0.020394,0.020394
1934-11-10,,,0.001434,0.001434
1934-11-13,,,-0.008881,-0.008881
1934-11-14,,,-0.002,-0.004036
1934-11-15,,,0.004532,0.004532
1934-11-16,,,-0.007725,-0.007725
1934-11-17,,,-0.003477,-0.003477
1934-11-19,,,-0.002629,-0.002722
1934-11-20,,,0.001603,0.001603
1934-11-21,,,-0.004456,-0.004456
1934-11-22,,,0.0051,0.0051
1934-11-23,,,0.014151,0.014151
1934-11-24,,,0.012677,0.012677
1934-11-26,,,0.013157,0.013157
1934-11-27,,,-0.006729,-0.006729
1934-11-28,,,0.011144,0.009634
1934-11-30,,,0.000287,0.000218
1934-12-01,,,0.000172,0.000172
1934-12-03,,,-0.01181,-0.01181
1934-12-04,,,0.009917,0.009606
1934-12-05,,,0.007871,0.007404
1934-12-06,,,-0.001244,-0.001834
1934-12-07,,,-0.009292,-0.009292
1934-12-08,,,-0.005883,-0.005883
1934-12-10,,,-0.00409,-0.004193
1934-12-11,,,-0.020609,-0.020609
1934-12-12,,,0.001845,0.001845
1934-12-13,,,-0.005395,-0.005796
1934-12-14,,,-0.001089,-0.001089
1934-12-15,,,0.002842,0.002842
1934-12-17,,,0.003758,0.003156
1934-12-18,,,-0.001674,-0.001674
1934-12-19,,,-0.014012,-0.01456
1934-12-20,,,-0.00061,-0.000724
1934-12-21,,,0.002629,0.002629
1934-12-22,,,-0.001327,-0.001327
1934-12-24,,,0.008695,0.008695
1934-12-26,,,-0.005974,-0.005974
1934-12-27,,,0.001965,0.001629
1934-12-28,,,0.036714,0.036387
1934-12-29,,,0.003138,0.003138
1934-12-31,,,0.005304,0.005263
1935-01-02,,,0.000798,0.000798
1935-01-03,,,0.002617,0.002617
1935-01-04,,,-0.001754,-0.001754
1935-01-05,,,0.006814,0.006814
1935-01-07,,,0.001463,0.001463
1935-01-08,,,-0.011221,-0.011221
1935-01-09,,,-0.000944,-0.000944
1935-01-10,,,-0.001903,-0.002183
1935-01-11,,,-0.021914,-0.021914
1935-01-12,,,-0.011184,-0.011184
1935-01-14,,,0.002582,0.002582
1935-01-15,,,-0.023221,-0.023221
1935-01-16,,,0.015133,0.015
1935-01-17,,,0.004083,0.003993
1935-01-18,,,0.00448,0.00448
1935-01-19,,,0.007405,0.007405
1935-01-21,,,0.003294,0.003294
1935-01-22,,,-0.008173,-0.008173
1935-01-23,,,0.000448,0.000254
1935-01-24,,,-0.002438,-0.002817
1935-01-25,,,0.005769,0.005769
1935-01-26,,,-0.00413,-0.00413
1935-01-28,,,-0.014348,-0.014348
1935-01-29,,,-0.010378,-0.010378
1935-01-30,,,0.005452,0.005314
1935-01-31,,,0.009059,0.008836
1935-02-01,,,-0.005586,-0.00567
1935-02-02,,,0.003418,0.003418
1935-02-04,,,-0.010769,-0.010769
1935-02-05,,,-0.011998,-0.011998
1935-02-06,,,-0.010196,-0.010196
1935-02-07,,,0.010218,0.009908
1935-02-08,,,0.018435,0.017742
1935-02-09,,,0.002895,0.002895
1935-02-11,,,-0.005812,-0.005812
1935-02-13,,,0.00031,-0.000538
1935-02-14,,,0.000167,-0.000606
1935-02-15,,,0.006229,0.005161
1935-02-16,,,-0.001481,-0.001481
1935-02-18,,,0.035048,0.035048
1935-02-19,,,-0.017682,-0.017682
1935-02-20,,,-0.017272,-0.017272
1935-02-21,,,-0.00067,-0.000918
1935-02-23,,,-0.019152,-0.019152
1935-02-25,,,-0.001557,-0.001557
1935-02-26,,,-0.01116,-0.01116
1935-02-27,,,0.005402,0.0043
1935-02-28,,,-0.005094,-0.005936
1935-03-01,,,0.006679,0.006679
1935-03-02,,,-0.000595,-0.000595
1935-03-04,,,-0.007031,-0.007231
1935-03-05,,,-0.030687,-0.030687
1935-03-06,,,-0.002365,-0.002365
1935-03-07,,,0.012715,0.011857
1935-03-08,,,-0.003047,-0.003225
1935-03-09,,,-0.007522,-0.007522
1935-03-11,,,-0.018905,-0.019021
1935-03-12,,,-0.019195,-0.019195
1935-03-13,,,0.00443,0.00443
1935-03-14,,,-0.014096,-0.014947
1935-03-15,,,0.021,0.020314
1935-03-16,,,-0.001203,-0.001203
1935-03-18,,,-0.009039,-0.009039
1935-03-19,,,0.015038,0.014727
1935-03-20,,,-0.001298,-0.001485
1935-03-21,,,0.020782,0.020782
1935-03-22,,,0.015418,0.015418
1935-03-23,,,-0.011343,-0.011343
1935-03-25,,,-0.004879,-0.004879
1935-03-26,,,-0.009447,-0.009447
1935-03-27,,,0.010725,0.010725
1935-03-28,,,0.0005,0.000263
1935-03-29,,,0.000715,0.000259
1935-03-30,,,0.002468,0.002468
1935-04-01,,,0.009431,0.009431
1935-04-02,,,-0.005086,-0.005086
1935-04-03,,,-0.003365,-0.003365
1935-04-04,,,0.012216,0.012216
1935-04-05,,,0.02422,0.02422
1935-04-06,,,0.005597,0.005597
1935-04-08,,,-0.005107,-0.005375
1935-04-09,,,0.018941,0.018861
1935-04-10,,,-0.00459,-0.004646
1935-04-11,,,-0.005456,-0.005484
1935-04-12,,,0.0116,0.0116
1935-04-13,,,0.013558,0.013558
1935-04-15,,,0.00467,0.00467
1935-04-16,,,0.002654,0.002654
1935-04-17,,,-0.014867,-0.014957
1935-04-18,,,0.013394,0.013394
1935-04-20,,,0.022047,0.022047
1935-04-22,,,0.007565,0.007565
1935-04-23,,,0.004147,0.003768
1935-04-24,,,-0.011536,-0.011536
1935-04-25,,,0.012276,0.012276
1935-04-26,,,-0.003419,-0.003419
1935-04-27,,,-0.006619,-0.006619
1935-04-29,,,0.004127,0.004127
1935-04-30,,,-0.012819,-0.012978
1935-05-01,,,-0.004503,-0.004503
1935-05-02,,,0.004801,0.004743
1935-05-03,,,0.015308,0.015225
1935-05-04,,,0.008288,0.008288
1935-05-06,,,-0.008435,-0.008435
1935-05-07,,,-0.005279,-0.005279
1935-05-08,,,0.027742,0.027742
1935-05-09,,,0.005953,0.005024
1935-05-10,,,0.006403,0.006403
1935-05-11,,,0.004784,0.004784
1935-05-13,,,0.000824,0.000824
1935-05-14,,,0.002057,0.001819
1935-05-15,,,0.002946,0.001235
1935-05-16,,,0.021751,0.021662
1935-05-17,,,-0.004809,-0.004809
1935-05-18,,,-0.012848,-0.012848
1935-05-20,,,0.001039,0.001039
1935-05-21,,,0.008528,0.008528
1935-05-22,,,0.00767,0.00767
1935-05-23,,,0.000969,0.000744
1935-05-24,,,-0.004118,-0.004118
1935-05-25,,,-0.004477,-0.004477
1935-05-27,,,0.006577,0.006577
1935-05-28,,,-0.018068,-0.018068
1935-05-29,,,-0.014856,-0.016274
1935-05-31,,,-0.010371,-0.010439
1935-06-01,,,-0.00719,-0.00719
1935-06-03,,,0.015818,0.015818
1935-06-04,,,0.026209,0.025943
1935-06-05,,,-0.000509,-0.000767
1935-06-06,,,-0.007169,-0.007851
1935-06-07,,,0.006376,0.00622
1935-06-08,,,0.007976,0.007976
1935-06-10,,,0.005015,0.004917
1935-06-11,,,0.011153,0.011153
1935-06-12,,,-0.006334,-0.006334
1935-06-13,,,0.004461,0.004231
1935-06-14,,,0.011677,0.011677
1935-06-15,,,0.004815,0.004815
1935-06-17,,,-0.003537,-0.004077
1935-06-18,,,0.006239,0.006239
1935-06-19,,,-0.00559,-0.005973
1935-06-20,,,-0.007881,-0.007881
1935-06-21,,,0.022758,0.022758
1935-06-22,,,0.012569,0.012569
1935-06-24,,,-0.004693,-0.004693
1935-06-25,,,-0.014109,-0.014109
1935-06-26,,,-0.012408,-0.012408
1935-06-27,,,-0.003746,-0.004253
1935-06-28,,,0.009093,0.008966
1935-06-29,,,-0.001447,-0.001447
1935-07-01,,,0.005738,0.005738
1935-07-02,,,-0.000747,-0.000747
1935-07-03,,,0.005952,0.005952
1935-07-05,,,0.011046,0.011046
1935-07-06,,,0.000407,0.000407
1935-07-08,,,0.01154,0.01154
1935-07-09,,,-0.004367,-0.004367
1935-07-10,,,0.008863,0.008591
1935-07-11,,,-0.010532,-0.010532
1935-07-12,,,0.008877,0.008877
1935-07-13,,,-0.001243,-0.001243
1935-07-15,,,0.000509,0.000443
1935-07-16,,,0.001427,0.001427
1935-07-17,,,0.005276,0.005276
1935-07-18,,,-0.001231,-0.001309
1935-07-19,,,-0.008032,-0.008032
1935-07-20,,,0.002437,0.002437
1935-07-22,,,0.016069,0.016069
1935-07-23,,,-0.000223,-0.000391
1935-07-24,,,0.006581,0.006417
1935-07-25,,,-0.010367,-0.010505
1935-07-26,,,0.006015,0.006015
1935-07-27,,,0.011698,0.011698
1935-07-29,,,0.011772,0.011772
1935-07-30,,,-0.00875,-0.009138
1935-07-31,,,0.012822,0.012822
1935-08-01,,,-0.003569,-0.003617
1935-08-02,,,-0.007493,-0.007563
1935-08-03,,,0.015462,0.015462
1935-08-05,,,0.005796,0.005796
1935-08-06,,,-0.001773,-0.001773
1935-08-07,,,-0.001269,-0.001269
1935-08-08,,,0.004739,0.003937
1935-08-09,,,0.024287,0.024287
1935-08-10,,,0.009313,0.009313
1935-08-12,,,0.001342,0.001342
1935-08-13,,,0.006462,0.006462
1935-08-14,,,0.00254,0.000386
1935-08-15,,,-0.011643,-0.011643
1935-08-16,,,0.009882,0.009882
1935-08-17,,,0.00499,0.00499
1935-08-19,,,-0.025667,-0.025777
1935-08-20,,,0.002902,0.002902
1935-08-21,,,0.008718,0.008718
1935-08-22,,,0.003284,0.003284
1935-08-23,,,-0.002193,-0.002193
1935-08-24,,,-0.021685,-0.021685
1935-08-26,,,0.012502,0.012502
1935-08-27,,,-0.02988,-0.02988
1935-08-28,,,-0.001615,-0.001615
1935-08-29,,,0.007606,0.006864
1935-08-30,,,0.006596,0.006187
1935-08-31,,,0.007845,0.007845
1935-09-03,,,-0.009606,-0.009817
1935-09-04,,,0.014278,0.013887
1935-09-05,,,0.010786,0.009976
1935-09-06,,,0.015438,0.015426
1935-09-07,,,0.00643,0.00643
1935-09-09,,,0.003735,0.003605
1935-09-10,,,0.008477,0.008393
1935-09-11,,,0.004085,0.004085
1935-09-12,,,-0.010994,-0.011144
1935-09-13,,,0.001051,0.001051
1935-09-14,,,-0.002342,-0.002342
1935-09-16,,,-0.005032,-0.005076
1935-09-17,,,0.001167,0.000692
1935-09-18,,,0.009138,0.009006
1935-09-19,,,-0.019948,-0.020151
1935-09-20,,,-0.027915,-0.027915
1935-09-21,,,0.004728,0.004728
1935-09-23,,,0.007846,0.007846
1935-09-24,,,0.011366,0.011366
1935-09-25,,,0.003921,0.003921
1935-09-26,,,-0.000109,-0.000464
1935-09-27,,,-0.002288,-0.002548
1935-09-28,,,0.000925,0.000925
1935-09-30,,,0.001116,0.001082
1935-10-01,,,-0.010844,-0.010844
1935-10-02,,,-0.03371,-0.03371
1935-10-03,,,0.013579,0.013579
1935-10-04,,,0.008491,0.008491
1935-10-05,,,0.007706,0.007706
1935-10-07,,,0.008315,0.008315
1935-10-08,,,-0.006993,-0.006993
1935-10-09,,,0.004969,0.004969
1935-10-10,,,0.019465,0.019259
1935-10-11,,,-0.000503,-0.000503
1935-10-14,,,0.011099,0.011099
1935-10-15,,,0.008546,0.008427
1935-10-16,,,-0.004177,-0.004218
1935-10-17,,,-0.005167,-0.005378
1935-10-18,,,-0.003923,-0.003923
1935-10-19,,,0.016848,0.016848
1935-10-21,,,0.015234,0.015234
1935-10-22,,,0.004587,0.004587
1935-10-23,,,0.006958,0.006884
1935-10-24,,,-0.00124,-0.001506
1935-10-25,,,0.009841,0.009841
1935-10-26,,,0.008924,0.008924
1935-10-28,,,-0.006483,-0.006483
1935-10-29,,,-0.001187,-0.001187
1935-10-30,,,-0.007257,-0.007257
1935-10-31,,,0.007954,0.007743
1935-11-01,,,0.011249,0.011202
1935-11-02,,,-0.002004,-0.002004
1935-11-04,,,0.003598,0.003598
1935-11-06,,,0.01967,0.01967
1935-11-07,,,-0.004068,-0.004769
1935-11-08,,,0.008273,0.008273
1935-11-09,,,0.002411,0.002411
1935-11-12,,,-0.0102,-0.0102
1935-11-13,,,0.015572,0.013182
1935-11-14,,,0.020361,0.019109
1935-11-15,,,0.004184,0.004184
1935-11-16,,,0.006658,0.006658
1935-11-18,,,-0.004272,-0.004272
1935-11-19,,,0.013306,0.013112
1935-11-20,,,-0.012815,-0.012815
1935-11-21,,,0.010964,0.010706
1935-11-22,,,-0.020639,-0.020639
1935-11-23,,,0.017442,0.017442
1935-11-25,,,-0.012692,-0.012692
1935-11-26,,,-0.014606,-0.014606
1935-11-27,,,0.009881,0.009402
1935-11-29,,,-0.011656,-0.012433
1935-11-30,,,0.001388,0.001388
1935-12-02,,,-0.014721,-0.014721
1935-12-03,,,0.028289,0.028289
1935-12-04,,,0.009525,0.009329
1935-12-05,,,-0.000268,-0.001176
1935-12-06,,,-0.004374,-0.004384
1935-12-07,,,0.011914,0.011914
1935-12-09,,,0.00142,0.001305
1935-12-10,,,-0.01725,-0.017324
1935-12-11,,,0.003048,0.003048
1935-12-12,,,-0.013053,-0.013271
1935-12-13,,,-0.009446,-0.009446
1935-12-14,,,0.001806,0.001806
1935-12-16,,,-0.010898,-0.010898
1935-12-17,,,0.013326,0.012889
1935-12-18,,,-0.00229,-0.002411
1935-12-19,,,-0.005211,-0.005489
1935-12-20,,,0.006926,0.006926
1935-12-21,,,0.00417,0.00417
1935-12-23,,,0.001303,0.001303
1935-12-24,,,0.008999,0.008999
1935-12-26,,,0.002994,0.002566
1935-12-27,,,-0.001288,-0.001288
1935-12-28,,,-0.005731,-0.005731
1935-12-30,,,0.021197,0.020896
1935-12-31,,,0.010252,0.010222
1936-01-02,,,-0.001809,-0.001809
1936-01-03,,,0.011566,0.011566
1936-01-04,,,-0.004207,-0.004207
1936-01-06,,,-0.005517,-0.005517
1936-01-07,,,0.016176,0.016176
1936-01-08,,,0.005856,0.005856
1936-01-09,,,-0.001779,-0.001951
1936-01-10,,,0.007979,0.007979
1936-01-11,,,-0.004535,-0.004535
1936-01-13,,,0.000985,0.000948
1936-01-14,,,0.005681,0.005681
1936-01-15,,,-0.006127,-0.006127
1936-01-16,,,0.003944,0.003892
1936-01-17,,,-0.001293,-0.001354
1936-01-18,,,-0.008678,-0.008678
1936-01-20,,,-0.00799,-0.00799
1936-01-21,,,-0.003417,-0.004109
1936-01-22,,,0.022212,0.022212
1936-01-23,,,0.010276,0.009956
1936-01-24,,,-0.002743,-0.002865
1936-01-25,,,0.005915,0.005915
1936-01-27,,,0.003808,0.003808
1936-01-28,,,0.00234,0.00234
1936-01-29,,,0.009955,0.009955
1936-01-30,,,-0.004812,-0.004966
1936-01-31,,,0.016578,0.016578
1936-02-01,,,-0.001736,-0.001736
1936-02-03,,,0.009983,0.009983
1936-02-04,,,-0.000606,-0.000606
1936-02-05,,,-0.003488,-0.003488
1936-02-06,,,0.002117,0.001897
1936-02-07,,,-0.004086,-0.004561
1936-02-08,,,0.001653,0.001653
1936-02-10,,,0.006121,0.006121
1936-02-11,,,0.015001,0.013952
1936-02-13,,,0.007039,0.006731
1936-02-14,,,-0.004696,-0.004696
1936-02-15,,,0.005964,0.005964
1936-02-17,,,-0.010024,-0.010111
1936-02-18,,,0.011765,0.011765
1936-02-19,,,-0.00655,-0.00655
1936-02-20,,,0.017342,0.017342
1936-02-21,,,-0.002885,-0.002885
1936-02-24,,,-0.010002,-0.010002
1936-02-25,,,-0.017989,-0.017989
1936-02-26,,,-0.005876,-0.006
1936-02-27,,,0.02546,0.024869
1936-02-28,,,-0.006651,-0.007353
1936-02-29,,,-0.004517,-0.004517
1936-03-02,,,0.015331,0.015331
1936-03-03,,,0.013464,0.013464
1936-03-04,,,0.002295,0.002125
1936-03-05,,,0.003493,0.002781
1936-03-06,,,0.003261,0.003261
1936-03-07,,,-0.008254,-0.008254
1936-03-09,,,-0.032158,-0.032158
1936-03-10,,,0.015344,0.015344
1936-03-11,,,0.010522,0.010522
1936-03-12,,,-0.029214,-0.02982
1936-03-13,,,-0.015213,-0.015318
1936-03-14,,,0.026818,0.026818
1936-03-16,,,-0.003317,-0.003317
1936-03-17,,,0.024135,0.023755
1936-03-18,,,-0.004106,-0.00421
1936-03-19,,,0.012852,0.012662
1936-03-20,,,-0.002356,-0.002356
1936-03-21,,,-0.006885,-0.006885
1936-03-23,,,0.00857,0.00857
1936-03-24,,,-0.005385,-0.005385
1936-03-25,,,0.008114,0.008067
1936-03-26,,,-0.003047,-0.003047
1936-03-27,,,-0.014884,-0.014894
1936-03-28,,,0.000871,0.000871
1936-03-30,,,-0.00221,-0.002421
1936-03-31,,,0.007915,0.007888
1936-04-01,,,0.017771,0.017771
1936-04-02,,,0.010883,0.010883
1936-04-03,,,-0.004634,-0.004634
1936-04-04,,,0.008464,0.008464
1936-04-06,,,0.007581,0.007581
1936-04-07,,,-0.005738,-0.005738
1936-04-08,,,0.001248,0.001095
1936-04-09,,,-0.002002,-0.002002
1936-04-11,,,0.00329,0.00329
1936-04-13,,,-0.000401,-0.000401
1936-04-14,,,-0.020642,-0.020674
1936-04-15,,,0.008548,0.008548
1936-04-16,,,-0.004906,-0.004906
1936-04-17,,,-0.006579,-0.006743
1936-04-18,,,-0.007443,-0.007443
1936-04-20,,,-0.024207,-0.024207
1936-04-21,,,-0.001629,-0.001629
1936-04-22,,,0.016536,0.016536
1936-04-23,,,-0.030032,-0.030211
1936-04-24,,,0.001956,0.001839
1936-04-25,,,0.005287,0.005287
1936-04-27,,,-0.038808,-0.038808
1936-04-28,,,-0.000491,-0.000491
1936-04-29,,,-0.029255,-0.029293
1936-04-30,,,0.018274,0.018191
1936-05-01,,,0.008502,0.008502
1936-05-02,,,-0.005777,-0.005777
1936-05-04,,,0.000977,0.000977
1936-05-05,,,0.014268,0.014268
1936-05-06,,,0.012236,0.01222
1936-05-07,,,-0.017885,-0.01916
1936-05-08,,,-0.000886,-0.000886
1936-05-09,,,0.007647,0.007647
1936-05-11,,,-0.01088,-0.01088
1936-05-12,,,0.000577,0.000577
1936-05-13,,,0.010055,0.007316
1936-05-14,,,0.024197,0.023544
